庆余年第二季,#genre#
	盐边综合,http://live.sctvcloud.com/live/yanbian/playlist.m3u8
	
	盐亭综合,http://dcpull.sctvcloud.com:80/live/574a1afd018810007cdf2ae200000000/playlist.m3u8
	
	雁江电视,https://zbsczy.zyrb.com.cn/zygc/q_live169940504887269.m3u8
	仪陇综合频道,https://p8.vzan.com/slowlive/359346337558319596/live.m3u8
	
	营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
	营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
	
	岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
	筠连综合
	长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
	长宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8
	
	昭化综合,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8
	
	昭觉综合
	中江新闻综合
	资阳综合频道,https://zbsczy.zyrb.com.cn/zygc/q_live169940503167305.m3u8
	自贡公共,http://110.189.153.160:1002/ggpd.flv
	自贡公共,http://110.189.153.160:1002/ggpd.flv?zsicd
	自贡综合,http://110.189.153.160:1001/zhpd.flv
	自贡综合,http://110.189.153.160:1001/zhpd.flv?zsicd
	
	//上面的四川地方台
	
	
	📡天津地方,#genre#
	
	滨海1新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
	滨海2综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
	滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
	津南一套
	西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8
	武清综合频道
	
	
	//上面的天津地方台
	
	📡西藏地方,#genre#
	
	西藏藏语
	拉萨汉语综合,http://file.lasatv.cn/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
	拉萨藏语综合
	拉萨文旅频道
	
	//上面的西藏地方台
	
	
	📡新疆地方,#genre#
	
	兵团八师石河子经济生活
	兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
	兵团十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8?zxinjd
	兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd
	兵团四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
	哈密一套
	哈密二套
	哈密三套
	
	和田维语综合
	霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8
	吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
	九师电视台,https://liveout.btzx.com.cn/3pyc0h/dbfvwu.m3u8
	可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
	奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
	
	奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
	奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
	
	玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
	石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
	石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
	石河子影视文体
	兵团八师石河子教育
	图木舒克综合,http://test5.btzx.com.cn/live/disanshi.stream/playlist.m3u8
	伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
	伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
	
	伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
	伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
	
	伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
	伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
	
	伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
	伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
	伊宁汉语综合
	伊宁维吾尔语
	裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8
	裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8?zxinjd
	裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8
	裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8?zxinjd
	
	
	
	//上面的新疆地方台
	
	
	📡云南地方,#genre#
	
	保山一套
	保山二套
	保山三套
	宾川一套
	昌宁电视台
	大理市新闻综合
	德宏公共民语
	德宏新闻综合
	峨山电视
	峨山电视
	
	福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8?zyund
	福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
	个旧综合,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flv
	
	耿马综合
	贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8
	贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8?zyund
	
	广南电视台
	红河县综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
	红河县综合,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv
	红河县综合,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv?zyund
	
	红河州公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv
	红河州公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv?zyund
	
	红河州新闻,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv
	红河州新闻,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv?zyund
	红河州新闻,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
	红河州新闻,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
	
	
	
	江川综合
	金平综合
	开远综合
	昆明公共
	昆明经济生活
	昆明科学教育
	昆明新闻综合
	昆明影视综艺
	兰坪综合
	良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8?zyund
	梁河综合
	临沧公共
	临沧综合
	陇川综合
	泸水综合
	麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
	麻栗坡,https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel107237/playlist.m3u8
	麻栗坡,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
	麻栗坡,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
	
	
	麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
	麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
	麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
	麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund
	
	
	马关电视台
	芒市综合
	蒙自综合
	怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
	屏边综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel5/playlist.m3u8
	
	普洱公共频道
	普洱科教频道
	普洱新闻综合
	巧家综合
	丘北电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/qbtv.flv?zyund
	丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
	瑞丽综合
	施甸综合
	石屏综合
	绥江综合,http://livebroadcast.ccwb.cn/live/w1615172384810938.m3u8?zyund
	腾冲综合
	文山市电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
	
	文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
	文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
	
	文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
	文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
	
	西双版纳新闻综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
	西双版纳文化旅游,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
	
	西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
	西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8?zyund
	
	西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
	西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
	
	新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
	新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8?zyund
	
	砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
	
	彝良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
	盈江综合
	永善综合
	玉溪综合
	元阳综合,http://tv.drs.hhtv.cc:8100/channellive/yydst.flv
	元阳综合,http://tv.drs.hhtv.cc:8100/channellive/yydst.flv?zyund
	
	云南都市,http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8
	云南都市,http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8#
	云南都市,http://tvlive.ynradio.com/live/yunnandushi/playlist.m3u8
	
	云南贡山,http://livebroadcast.ccwb.cn/live/w1609121671179943.flv
	云南贡山,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8
	云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
	云南康旅,http://tvlive.ynradio.com/live/yunnangonggong/chunks.m3u8
	云南丽江,http://play.live.lijiangtv.com/live/tvgg.m3u8#http://play.live.lijiangtv.com/live/tvzh.m3u8
	云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8
	云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/chunks.m3u8
	镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
	
	//上面的云南地方台
	
	
	📡浙江地方,#genre#
	
	苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
	常山综合,http://play-sh11.quklive.com/live/1621306190044902.m3u8
	淳安电视台,https://wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8?zzhed
	岱山综合频道,https://l.cztvcloud.com/channels/lantian/SXdaishan01/720p.m3u8
	东阳新闻综合,http://play-a2.quklive.com/live/1681113308206040.m3u8
	东阳影视生活,http://play-a2.quklive.com/live/1681113292195007.m3u8
	洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
	洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed
	海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8
	海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
	海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8
	海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
	
	杭州导视
	杭州明珠,http://8.210.232.168/php/migu.php?id=hzmz
	杭州青少,http://8.210.232.168/php/migu.php?id=hzse
	杭州生活,http://8.210.232.168/php/migu.php?id=hzsh
	杭州体育
	杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
	杭州影视,http://8.210.232.168/php/migu.php?id=hzys
	杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
	
	杭州综合
	湖州新闻
	
	嘉兴公共,http://play-a2.quklive.com/live/1675149601192103.m3u8
	嘉兴文化影视,http://play-a2.quklive.com/live/1675149625220101.m3u8
	嘉兴新闻综合,http://play-a2.quklive.com/live/1675942165226154.m3u8
	
	建德综合,http://play-a2.quklive.com/live/1663900509755126.m3u8
	江山电视台,http://play-sh.quklive.com/live/1623117710666335.m3u8
	
	教科影院
	金华东阳影视
	金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
	金华公共
	金华武义综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
	金华新闻
	金华综合
	缙云新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
	缙云新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
	缙云新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
	
	景宁综合,http://play-sh11.quklive.com/live/1644806967279134.m3u8
	开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
	开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
	
	开化新闻综合,http://play-sh.quklive.com/live/1687866203541332.m3u8
	开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
	开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
	
	柯桥新闻综合,https://play-a2.quklive.com/live/1640945211435051.m3u8
	兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
	兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
	
	丽水新闻,http://wg.lloydind.cn:9999/udp/233.50.201.162:5140
	
	龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
	龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
	
	龙游生活,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
	龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
	龙游生活,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
	
	龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
	龙游新闻综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
	
	龙游综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
	龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
	龙游综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
	
	南浔综合频道,https://play-sh11.quklive.com/live/1692151289551258.m3u8
	宁波象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
	宁波余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
	
	宁波少儿
	宁波生活,http://wg.lloydind.cn:9999/udp/233.50.200.27:5140
	宁波文体,http://wg.lloydind.cn:9999/udp/233.50.200.28:5140
	宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
	宁波新闻
	宁波鄞州一套
	宁波影视,http://wg.lloydind.cn:9999/udp/233.50.200.29:5140
	宁波综合,http://wg.lloydind.cn:9999/udp/233.50.200.26:5140
	磐安文化生活,http://play-sh11.quklive.com/live/1626401163709056.m3u8
	磐安新闻综合,http://play-sh11.quklive.com/live/1626400915947070.m3u8
	平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
	平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
	平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
	平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
	平阳娱乐生活,http://play-sh11.quklive.com/live/1653968365110354.m3u8
	普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
	普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
	普陀新闻综合,http://play-a2.quklive.com/live/1679466742638079.m3u8
	钱江都市
	
	青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
	青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
	庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
	庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
	衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
	衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
	
	衢州公共
	衢州新闻
	瑞安新闻综合,https://play-a2.quklive.com/live/1681269183807252.m3u8
	上虞文化影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
	上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
	
	上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
	上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
	上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
	
	绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
	绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
	绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
	绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
	
	绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
	绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
	
	
	绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
	绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
	绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
	绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
	嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
	松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
	松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
	松阳综合,http://play-sh.quklive.com/live/1681962980724316.m3u8
	
	遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
	遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
	遂昌综合,http://play-sh.quklive.com/live/1686148715032230.m3u8
	
	台州新闻
	天台和合,http://play-sh11.quklive.com/live/1617072208961931.m3u8
	
	
	桐庐综合,http://play-a2.quklive.com/live/1680511426621079.m3u8
	桐乡新闻
	温州新闻综合,http://live.wzqmt.com/wztv1/sd/live.m3u8
	温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
	文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
	文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
	文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
	武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
	
	象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
	
	萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
	萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
	萧山生活,http://play-a2.quklive.com/live/1678438094969146.m3u8
	萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
	萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
	萧山新闻综合,http://play-a2.quklive.com/live/1678438003663132.m3u8
	
	新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
	新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
	
	义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
	鄞州一套,http://play-a2.quklive.com/live/1668501533304136.m3u8
	鄞州二套
	永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
	永嘉新闻综合,http://play-sh.quklive.com/live/1683366786327093.m3u8
	永康华溪,http://play-sh11.quklive.com/live/1625062755227231.m3u8
	永康新闻综合,http://play-sh11.quklive.com/live/1625061424267104.m3u8
	余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
	余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
	
	余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
	余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
	余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
	余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
	
	余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
	余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
	余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
	云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
	云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
